N = 3000
dimX = 3
dimY = 3
dimA1= 1
X1	X2	X3	Y1	Y2	Y3	F1	F2	F3	A11	A12	A13	P11	P12	P13	P21	P22	P23	P31	P32	P33	
-0.087288	-0.48165	0.035942	-0.20626	-0.19485	-0.18049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.091194	-0.48522	0.034044	-0.23914	-0.18023	-0.19643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.098003	-0.48946	0.030584	-0.26786	-0.16057	-0.21607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10481	-0.49437	0.025673	-0.27382	-0.13663	-0.23016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11006	-0.49794	0.020985	-0.25031	-0.10954	-0.22924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11664	-0.49939	0.014064	-0.21368	-0.081955	-0.21134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12211	-0.49973	0.0085948	-0.18729	-0.057119	-0.17963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12446	-0.49995	0.0052462	-0.17969	-0.038009	-0.13587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12546	-0.50118	0.0034603	-0.18495	-0.024871	-0.08383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12725	-0.50252	0.0018976	-0.19883	-0.016631	-0.038008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13149	-0.50319	0.00066973	-0.21621	-0.010403	-0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1383	-0.50285	0.00078135	-0.22826	-0.0019662	0.0051359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14466	-0.50174	0.0022324	-0.22809	0.0085415	0.0078072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14924	-0.50163	0.0039067	-0.21402	0.019671	-0.0019774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15247	-0.50241	0.0035719	-0.19329	0.032695	-0.024572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15538	-0.50218	0.0031254	-0.17727	0.053876	-0.05034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15917	-0.5014	0.0018976	-0.17219	0.088354	-0.061008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16274	-0.49973	0	-0.1752	0.12638	-0.046975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16632	-0.49727	-0.002344	-0.17811	0.15494	-0.018057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16933	-0.49437	-0.0046881	-0.17047	0.1697	0.014016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17301	-0.48879	-0.0043532	-0.15051	0.17488	0.041734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17692	-0.48444	-0.00078135	-0.12373	0.17846	0.060292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18116	-0.4812	0.0018976	-0.093683	0.18285	0.067723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18272	-0.47874	0.0035719	-0.055279	0.18897	0.066216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1825	-0.47673	0.00413	-0.0079954	0.20006	0.061143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1825	-0.47205	0.0036835	0.034418	0.21341	0.05531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18284	-0.4668	0.0042416	0.060072	0.22491	0.048904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18172	-0.46144	0.0066973	0.074653	0.22691	0.046646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17804	-0.4562	0.0093762	0.089772	0.21633	0.052076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17569	-0.45285	0.0098227	0.10478	0.19938	0.059927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17446	-0.44827	0.0089297	0.11347	0.18279	0.064103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17335	-0.44492	0.0090413	0.11927	0.1706	0.070165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17089	-0.4418	0.011274	0.12729	0.16048	0.084045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16743	-0.43845	0.015069	0.13245	0.14705	0.10219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16464	-0.43588	0.016632	0.12944	0.12928	0.11454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16107	-0.43231	0.018306	0.12306	0.10837	0.1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15839	-0.42985	0.01998	0.12572	0.086784	0.12935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15705	-0.42796	0.022882	0.14216	0.06582	0.14641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15582	-0.4274	0.026119	0.16469	0.04633	0.16076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15381	-0.42717	0.028575	0.18721	0.03173	0.16687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14901	-0.42628	0.033151	0.20836	0.022871	0.16683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14243	-0.42595	0.037393	0.22715	0.016659	0.16415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13718	-0.42539	0.040184	0.23646	0.0073474	0.15773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13339	-0.42516	0.042974	0.23112	-0.0079365	0.14471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13004	-0.42505	0.045765	0.21862	-0.028008	0.12967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12479	-0.42516	0.048667	0.21279	-0.050035	0.11503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11966	-0.42617	0.051681	0.22045	-0.069525	0.099765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11564	-0.42773	0.053578	0.23746	-0.082715	0.086799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11218	-0.43019	0.054918	0.25636	-0.087466	0.078156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10861	-0.43264	0.055922	0.2723	-0.085309	0.072223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10247	-0.43454	0.056592	0.28085	-0.080257	0.069512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.09499	-0.43599	0.058378	0.27985	-0.077031	0.071747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.087623	-0.43666	0.060722	0.26695	-0.081338	0.07469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.081818	-0.43778	0.06195	0.24095	-0.094773	0.070901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.07847	-0.43945	0.062731	0.20788	-0.11342	0.05953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.074898	-0.44146	0.064852	0.17657	-0.13067	0.049412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.071103	-0.4447	0.066303	0.15446	-0.14253	0.045281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.067866	-0.44827	0.066526	0.13819	-0.15209	0.037816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.06474	-0.45173	0.066526	0.11888	-0.16574	0.016204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.063178	-0.45452	0.067084	0.094306	-0.18703	-0.023174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.060722	-0.45687	0.06887	0.068963	-0.2141	-0.081293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.058936	-0.46021	0.069093	0.049371	-0.24346	-0.15395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.058155	-0.46524	0.066861	0.037642	-0.26913	-0.22091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.058043	-0.47249	0.061168	0.02553	-0.28571	-0.2616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.058601	-0.47908	0.053132	0.0068619	-0.29178	-0.27221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.058155	-0.48555	0.043309	-0.017822	-0.28669	-0.26532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.05648	-0.49091	0.037616	-0.048443	-0.27488	-0.2538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.056257	-0.49504	0.036165	-0.089901	-0.26517	-0.24004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.058824	-0.50107	0.034268	-0.14785	-0.26281	-0.22835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.06195	-0.5062	0.030249	-0.21259	-0.26577	-0.22863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.065968	-0.51122	0.022213	-0.26474	-0.26329	-0.23896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.070879	-0.51658	0.015627	-0.29557	-0.24972	-0.24392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.078358	-0.52216	0.01172	-0.30782	-0.23272	-0.23331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.08673	-0.52819	0.0085948	-0.30578	-0.21589	-0.21785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.093427	-0.53221	0.0046881	-0.29411	-0.19627	-0.21749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.099008	-0.53478	-0.00044648	-0.28007	-0.17123	-0.23384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10325	-0.53813	-0.00413	-0.27537	-0.14344	-0.25214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10738	-0.5417	-0.0087064	-0.28021	-0.11831	-0.25762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11296	-0.54493	-0.014846	-0.28649	-0.095669	-0.24921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11876	-0.54683	-0.020985	-0.29239	-0.073971	-0.23482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1268	-0.54739	-0.027459	-0.3004	-0.054276	-0.21761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13328	-0.54772	-0.031031	-0.30806	-0.038123	-0.19513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13763	-0.54817	-0.033151	-0.30773	-0.026433	-0.16527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14265	-0.5494	-0.035942	-0.29878	-0.017687	-0.13384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14935	-0.55029	-0.040072	-0.29021	-0.0095718	-0.1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15739	-0.55029	-0.043755	-0.28195	-0.0005407	-0.10892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1633	-0.54996	-0.04476	-0.26723	0.010081	-0.11349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16777	-0.54929	-0.044537	-0.2488	0.019643	-0.12096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17223	-0.54895	-0.045541	-0.23843	0.028551	-0.12812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17625	-0.54906	-0.049337	-0.23862	0.03995	-0.13109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1806	-0.54817	-0.054471	-0.2361	0.056669	-0.12492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18529	-0.5475	-0.058601	-0.22015	0.079753	-0.10513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19154	-0.54605	-0.06061	-0.19153	0.10341	-0.06838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19735	-0.54382	-0.060275	-0.15446	0.11886	-0.018922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20036	-0.54136	-0.060164	-0.11382	0.12307	0.03063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20136	-0.53757	-0.061168	-0.076889	0.12048	0.069006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20148	-0.53422	-0.060387	-0.049732	0.11932	0.099316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20181	-0.53221	-0.057373	-0.035189	0.12463	0.13067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20248	-0.53143	-0.053132	-0.037032	0.13986	0.16087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20427	-0.53009	-0.050229	-0.053821	0.16672	0.1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20494	-0.52674	-0.047216	-0.067099	0.19958	0.18949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20427	-0.52239	-0.043086	-0.057185	0.22995	0.19505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20583	-0.51658	-0.038956	-0.023081	0.24683	0.19375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21052	-0.51011	-0.034379	0.017318	0.24749	0.17081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2123	-0.50564	-0.030696	0.054759	0.23524	0.12963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20996	-0.50006	-0.026119	0.090934	0.21833	0.093937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20404	-0.49649	-0.022994	0.12033	0.20929	0.083439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1998	-0.4927	-0.02478	0.12873	0.21219	0.10238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1979	-0.48912	-0.027124	0.11189	0.22071	0.13869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19712	-0.486	-0.025784	0.080284	0.22825	0.17903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19578	-0.48031	-0.02065	0.052788	0.22732	0.21013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19355	-0.4745	-0.011609	0.041085	0.21534	0.21755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19221	-0.46903	-0.00413	0.046758	0.18979	0.19487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19277	-0.46468	-0.00066973	0.066633	0.15225	0.14958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19366	-0.46245	0	0.096679	0.11393	0.10416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19277	-0.46033	0.00044648	0.13485	0.085542	0.085056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18942	-0.45943	0.0017859	0.17811	0.073335	0.10308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18406	-0.45887	0.0025673	0.21545	0.075346	0.14561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17871	-0.45776	0.0049113	0.23759	0.08561	0.18665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17458	-0.45653	0.00826	0.24482	0.098337	0.20413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16922	-0.45374	0.014176	0.24435	0.10652	0.19334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16442	-0.45117	0.021654	0.24386	0.10638	0.16264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15973	-0.44838	0.027124	0.24369	0.09653	0.12732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15448	-0.44593	0.027905	0.24025	0.077833	0.098465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14991	-0.44481	0.026454	0.23371	0.055179	0.084141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14488	-0.44347	0.02545	0.227	0.033457	0.091393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14008	-0.44302	0.027459	0.22788	0.015315	0.11907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13584	-0.44302	0.031924	0.23867	-0.0017421	0.14951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13194	-0.44325	0.036165	0.25391	-0.022013	0.16268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12848	-0.44347	0.039179	0.27107	-0.045195	0.15244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12211	-0.44358	0.042974	0.29313	-0.070516	0.12876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11519	-0.4447	0.045988	0.31629	-0.095666	0.10202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10861	-0.44704	0.047774	0.32894	-0.11788	0.073132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10269	-0.44983	0.04889	0.32311	-0.13544	0.042829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.095548	-0.4534	0.049783	0.29982	-0.14829	0.016722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.088069	-0.45642	0.050341	0.25917	-0.15738	-0.0031966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.082042	-0.4591	0.049783	0.20492	-0.16521	-0.012957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.077019	-0.46189	0.04889	0.149	-0.17464	-0.0087339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.074005	-0.46557	0.048555	0.1075	-0.18868	0.003961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.074228	-0.46937	0.046992	0.085441	-0.2052	0.0063609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.074786	-0.4735	0.047551	0.078729	-0.21804	-0.019468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.074228	-0.47785	0.049783	0.086277	-0.2252	-0.07341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.071103	-0.48265	0.052127	0.10499	-0.2329	-0.12841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.067531	-0.4879	0.050229	0.12299	-0.24608	-0.16403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.06541	-0.49247	0.04409	0.12683	-0.26203	-0.17753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.063289	-0.49638	0.033263	0.11401	-0.27305	-0.17168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.060833	-0.50174	0.02824	0.095396	-0.27801	-0.14096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.057596	-0.50843	0.029245	0.07707	-0.28	-0.085128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.055699	-0.51569	0.030473	0.050181	-0.27699	-0.033987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.055476	-0.52105	0.029803	0.0090341	-0.26544	-0.027844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.055252	-0.52562	0.027459	-0.041789	-0.24917	-0.066837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.054471	-0.53042	0.028463	-0.094711	-0.23699	-0.12115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.056145	-0.53489	0.029133	-0.14708	-0.23132	-0.16489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.059606	-0.53958	0.025115	-0.19691	-0.22323	-0.19338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.064071	-0.54404	0.018864	-0.23664	-0.20548	-0.21192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.069986	-0.54884	0.010604	-0.26245	-0.17916	-0.21764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.075791	-0.55364	0.0059159	-0.27591	-0.14674	-0.20606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.081818	-0.55677	0.00413	-0.28048	-0.11177	-0.18045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.086506	-0.55822	0.002344	-0.27871	-0.078273	-0.1493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.092534	-0.55933	-0.0012278	-0.2741	-0.049853	-0.12506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.098115	-0.55967	-0.0058043	-0.27251	-0.026104	-0.11098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10358	-0.56011	-0.0089297	-0.27959	-0.0008407	-0.10667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10939	-0.5609	-0.0094878	-0.29823	0.031306	-0.1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11374	-0.56112	-0.0093762	-0.32727	0.071599	-0.1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11932	-0.56034	-0.010158	-0.35262	0.11718	-0.15826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12624	-0.55777	-0.013841	-0.35574	0.16153	-0.15685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13517	-0.55398	-0.020315	-0.32517	0.20022	-0.11569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14555	-0.54906	-0.027347	-0.25356	0.22637	-0.03588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15359	-0.54359	-0.030584	-0.14772	0.23458	0.061551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1566	-0.53946	-0.027905	-0.028802	0.22504	0.14655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15638	-0.53355	-0.021096	0.073379	0.20761	0.19334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1518	-0.52897	-0.012278	0.13897	0.1972	0.19231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.146	-0.5254	-0.006474	0.16718	0.19741	0.15462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14075	-0.52294	-0.0043532	0.17176	0.20143	0.10812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13852	-0.52094	-0.0047997	0.16488	0.20772	0.083309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13674	-0.51558	-0.0055811	0.15489	0.2191	0.09427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13495	-0.50966	-0.0053578	0.14527	0.23176	0.12744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13127	-0.5043	-0.0031254	0.14077	0.23356	0.16198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12647	-0.50062	0.0020092	0.14461	0.21778	0.18771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12289	-0.49616	0.0087064	0.15602	0.19324	0.20449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12189	-0.49124	0.01306	0.1714	0.16812	0.21221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12066	-0.48756	0.015739	0.19557	0.14312	0.21633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11709	-0.48499	0.018194	0.23184	0.11445	0.22725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11117	-0.48298	0.022882	0.27006	0.084507	0.24851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10537	-0.48176	0.027905	0.29223	0.057964	0.26587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.098227	-0.48019	0.034379	0.29601	0.037051	0.26427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.091418	-0.47952	0.040965	0.29409	0.022642	0.23906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.085167	-0.4793	0.047551	0.29944	0.015039	0.20086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.081037	-0.47964	0.051569	0.31192	0.01402	0.16412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.076349	-0.47997	0.054136	0.32593	0.018849	0.14038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.07021	-0.47964	0.054694	0.33944	0.024977	0.13331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.061838	-0.47897	0.055476	0.34899	0.025231	0.13637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.052462	-0.47774	0.058601	0.34616	0.013665	0.13716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.045765	-0.47662	0.062843	0.32789	-0.0099348	0.12838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.039402	-0.47606	0.067866	0.30173	-0.041084	0.10778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.03371	-0.47673	0.070879	0.27989	-0.07621	0.075621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.028687	-0.47897	0.071103	0.27023	-0.11446	0.036229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.023887	-0.48176	0.07021	0.26513	-0.15344	-0.0040556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.018417	-0.48466	0.07021	0.25789	-0.18558	-0.036083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.013506	-0.48767	0.07021	0.24677	-0.20528	-0.05902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0070321	-0.49214	0.069652	0.2286	-0.2183	-0.08421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0020092	-0.49794	0.067531	0.19729	-0.23182	-0.11531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0015627	-0.50352	0.064629	0.14946	-0.24918	-0.14514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0052462	-0.50687	0.062731	0.090748	-0.26556	-0.16571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0079251	-0.51134	0.058378	0.034066	-0.2768	-0.17552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0088181	-0.51625	0.054136	-0.016475	-0.28488	-0.17996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.007367	-0.5235	0.050229	-0.056495	-0.2868	-0.17902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0045765	-0.53132	0.046323	-0.077426	-0.27788	-0.17018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0027905	-0.53656	0.043867	-0.079377	-0.25949	-0.16158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.54214	0.040184	-0.076619	-0.23725	-0.16273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0015627	-0.54549	0.037058	-0.085605	-0.21912	-0.17243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0015627	-0.54918	0.034603	-0.11026	-0.21015	-0.18206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0015627	-0.55342	0.0317	-0.14273	-0.20496	-0.18267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0036835	-0.55799	0.026677	-0.18025	-0.1953	-0.17684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0087064	-0.56212	0.021766	-0.22132	-0.1732	-0.1664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.01518	-0.56659	0.017636	-0.2604	-0.14042	-0.14811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.020538	-0.57038	0.015627	-0.29604	-0.10444	-0.12318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
